"","mindex","n","predictors","rsquare","adjr","predrsq","cp","aic","sbic","sbc","msep","fpe","apc","hsp"
"7",1,1,"ABDOMEN",0.649896801182409,0.64845604727781,0.639281170626444,71.9670803459987,1431.84093843982,735.598051248267,1442.34471307146,20.0509327882223,20.0495910951052,0.355866214435988,0.0821787034212328
"4",2,1,"ADIPOSITY",0.501328562541786,0.499276416708624,0.48016758275397,204.776400673658,1518.50220911136,821.015024312351,1529.00598374299,28.5596575799651,28.5577465319153,0.50688002079086,0.117051693049139
"6",3,1,"CHEST",0.477650154668858,0.475500566827989,0.469711764257467,225.94319436266,1529.86779053643,832.234824707204,1540.37156516807,29.9157553431265,29.9137535528128,0.530948196694617,0.122609656714276
"8",4,1,"HIP",0.377548421077097,0.374986891945727,0.35934340768088,315.4269448842,1572.82321797737,874.678067011902,1583.32699260901,35.6487310457526,35.646345637673,0.632697695448382,0.146106244876198
"2",5,1,"WEIGHT",0.367671782025272,0.36506960828875,0.35255297970615,324.255949869361,1576.68019200383,878.492039949342,1587.18396663546,36.2143809069093,36.2119576487938,0.642736912920814,0.148424559573635
"9",6,1,"THIGH",0.31147942301284,0.308646005000548,0.300451629972352,374.487877476048,1597.53866214832,899.126345851942,1608.04243677995,39.432601184745,39.4299625818353,0.699854249036331,0.161614428222131
"10",7,1,"KNEE",0.274054303518819,0.271066872669102,0.263531841154155,407.943242691795,1610.506514446,911.961859952755,1621.01028907763,41.5759936418839,41.5732116154767,0.737895419880048,0.170399117438883
"12",8,1,"BICEPS",0.236462159190926,0.233320028158789,0.223945916854725,441.54791609661,1622.8759450687,924.209968068494,1633.37971970034,43.7289518605731,43.7260257705828,0.776106364937619,0.179223011908067
"5",9,1,"NECK",0.233378706786062,0.230223886649379,0.22102872717045,444.304300784883,1623.86335460663,925.18789642766,1634.36712923826,43.9055457824065,43.9026078757665,0.77924057376067,0.179946781703797
"13",10,1,"FOREARM",0.130592089384941,0.127014279053192,0.114000458327767,536.18814433534,1654.68912934207,955.732408701067,1665.1929039737,49.7922887884663,49.7889569748366,0.883719151942056,0.204073584816726
"14",11,1,"WRIST",0.127818130977096,0.124228905178648,0.114671456879908,538.667863649064,1655.46958911806,956.506109821543,1665.97336374969,49.9511575271149,49.9478150829029,0.886538772216697,0.204724707988611
"1",12,1,"AGE",0.0848756011062432,0.0811096570778737,0.0707834382538747,577.05539692994,1667.24478978882,968.18144489724,1677.74856442045,52.4105403122614,52.4070333002963,0.930188175007234,0.214804482861656
"11",13,1,"ANKLE",0.0659912020393496,0.0621475444345732,0.0411298596042967,593.936691531118,1672.24912223839,973.144515646877,1682.75289687003,53.4920780351816,53.4884986529316,0.949383428379756,0.219237162812732
"3",14,1,"HEIGHT",4.66980069972087e-06,-0.00411053731946209,-0.01853647276795,652.923905605809,1688.97398631374,989.736453884801,1699.47776094538,57.2712252332464,57.2673929721984,1.01645615867995,0.234725989195781
"32",15,2,"WEIGHT ABDOMEN",0.708163842866808,0.705751973799592,0.698197580821121,21.8805356416011,1389.24225914189,693.58972990919,1403.24729198406,16.8525968376476,16.8497776404785,0.299071764334841,0.0690703306437764
"84",16,2,"ABDOMEN WRIST",0.687023440592091,0.684436857456488,0.674850813014541,40.7785348589847,1406.37651999493,710.319889836756,1420.38155283711,18.0733868864931,18.0703634686995,0.320736308814717,0.0740737359428353
"62",17,2,"NECK ABDOMEN",0.68351141397649,0.680895805827535,0.672255733828047,43.9180340686299,1409.11044563215,712.990490241577,1423.11547847432,18.2761950964737,18.2731377517823,0.324335410470374,0.0749049449402133
"78",18,2,"ABDOMEN HIP",0.681679932636961,0.679049188278588,0.669812448760436,45.5552466661623,1410.52414461306,714.371573711347,1424.52917745524,18.3819572368951,18.3788821997181,0.326212300438156,0.0753384108374202
"43",19,2,"HEIGHT ABDOMEN",0.679732788606909,0.677085952149115,0.665902088863138,47.2958533905692,1412.01822938945,715.831285370291,1426.02326223163,18.4943985246562,18.4913046776682,0.328207720766473,0.0757992512051383
"80",20,2,"ABDOMEN KNEE",0.666011827004829,0.663251594170159,0.652950573135798,59.5614062522553,1422.2959546951,725.875316180409,1436.30098753728,19.2867398040103,19.2835134097174,0.342268871499183,0.079046660175692
"81",21,2,"ABDOMEN ANKLE",0.662967825372115,0.660182435499157,0.642159873211079,62.282524787523,1424.51879493669,728.048259140054,1438.52382777887,19.4625210807143,19.459265280741,0.345388344246758,0.0797670993471679
"70",22,2,"CHEST ABDOMEN",0.66185268700721,0.659058081114708,0.647770712017094,63.2793782850768,1425.32808832559,728.839443875761,1439.33312116777,19.5269167247172,19.5236501522784,0.346531130670297,0.0800310247508402
"20",23,2,"AGE ABDOMEN",0.661400500168516,0.658602157194702,0.648715865059652,63.6836007976243,1425.65549523721,729.159533598366,1439.66052807939,19.5530290562483,19.5497581155918,0.346994528752926,0.0801380460835228
"79",24,2,"ABDOMEN THIGH",0.65858575217971,0.655764146825824,0.645298517895245,66.1997830631433,1427.68374010183,731.142563151417,1441.68877294401,19.7155716744108,19.7122735427111,0.34987906388195,0.0808042266424211
"53",25,2,"ADIPOSITY ABDOMEN",0.657359164020097,0.654527421573982,0.642101868283482,67.2962646617054,1428.56236648236,732.00166349554,1442.56739932454,19.7864031846077,19.7830932038147,0.351136063318248,0.0810945294293701
"82",26,2,"ABDOMEN BICEPS",0.657275657790537,0.654443225210294,0.644162389234343,67.3709132251695,1428.62206903801,732.060040602309,1442.62710188018,19.7912254000385,19.7879146125582,0.351221639950193,0.0811142932685843
"83",27,2,"ABDOMEN FOREARM",0.651908320835544,0.649031530098648,0.635314298189068,72.1689264444453,1432.42923035059,735.783034260063,1446.43426319277,20.1011717983288,20.097809161272,0.356722051375145,0.0823846078923777
"17",28,2,"AGE ADIPOSITY",0.54609946603062,0.542348221948228,0.523651739658885,166.754432874805,1497.45521810385,799.484290268467,1511.46025094603,26.2112919061219,26.2069071338133,0.465154266216555,0.107426921559769
"60",29,2,"ADIPOSITY WRIST",0.518452541417622,0.514472810354958,0.491901845054562,191.468795113991,1511.94126071866,813.704992414518,1525.94629356084,27.8078126350151,27.8031607877411,0.493486651770371,0.113970258215041
"51",30,2,"ADIPOSITY NECK",0.513794020341529,0.509775789104682,0.489692831837018,195.633177915518,1514.30001540642,816.02157024281,1528.30504824859,28.0768272023885,28.0721303528448,0.498260673369012,0.11507281382089
"57",31,2,"ADIPOSITY ANKLE",0.513768963396354,0.509750525077315,0.484929337161879,195.65557702241,1514.31264131733,816.033971162307,1528.31767415951,28.0782741601581,28.0735770685592,0.498286351560761,0.11507874417409
"52",32,2,"ADIPOSITY CHEST",0.513482881963475,0.509462079335073,0.487798785781941,195.911313248448,1514.45674840762,816.175510872918,1528.4617812498,28.0947944402304,28.0900945850261,0.498579525921728,0.11514645250521
"19",33,2,"AGE CHEST",0.507683440390354,0.503614708492753,0.496296273829568,201.095596919396,1517.35995830759,819.027225730105,1531.36499114976,28.4296934865836,28.4249376075835,0.504522755302447,0.116519035501572
"58",34,2,"ADIPOSITY BICEPS",0.505831213498258,0.501747173940392,0.478838684020679,202.751354548905,1518.27998438526,819.931023565123,1532.28501722744,28.5366536157567,28.5318798438647,0.506420905175339,0.116957411353013
"29",35,2,"WEIGHT ADIPOSITY",0.504947574127652,0.500856231765071,0.478981339904815,203.541264594946,1518.71768568133,820.361019569705,1532.72271852351,28.5876809394748,28.5828986314452,0.507326452960092,0.117166546725741
"42",36,2,"HEIGHT CHEST",0.504818658133624,0.500726250349604,0.491796463352118,203.656506221979,1518.78147752472,820.423689243773,1532.7865103669,28.5951254223471,28.5903418689625,0.507458565218435,0.117197057922229
"59",37,2,"ADIPOSITY FOREARM",0.503295651974056,0.499190657362271,0.465626066700903,205.017964194139,1519.53385616299,821.162848479139,1533.53888900517,28.6830741160271,28.6782758500904,0.509019331861298,0.1175575154476
"40",38,2,"HEIGHT ADIPOSITY",0.503280076758778,0.499174953426206,0.477234195921095,205.031887316429,1519.54153853567,821.170396021353,1533.54657137785,28.6839735344758,28.6791751180794,0.509035293238938,0.117561201712111
"55",39,2,"ADIPOSITY THIGH",0.503024640505653,0.498917406129667,0.4772647830465,205.260228955765,1519.66749643138,821.294143708921,1533.67252927356,28.6987241542548,28.6939232702917,0.509297062622306,0.117621657094456
"54",40,2,"ADIPOSITY HIP",0.501982855786878,0.497867011619827,0.475606822227311,206.191509569269,1520.18054019486,821.7981934067,1534.18557303704,28.7588838617757,28.7540729139584,0.510364676714274,0.117868221521882
"56",41,2,"ADIPOSITY KNEE",0.501330365674704,0.497209129027387,0.475057780287059,206.77478880251,1520.50132322071,822.113359714311,1534.50635606289,28.7965630613273,28.7917458103217,0.511033344267246,0.118022649637412
"77",42,2,"CHEST WRIST",0.496286624957965,0.492123704503072,0.485005669025558,211.283530257804,1522.96690153368,824.535943347628,1536.97193437586,29.0878228205286,29.0829568459525,0.516202136406714,0.119216377112474
"28",43,2,"WEIGHT HEIGHT",0.488821147533151,0.484596528917723,0.458456119054681,217.957130158988,1526.57137284644,828.078119784629,1540.57640568862,29.5189300639793,29.5139919713593,0.523852708313134,0.120983269190587
"61",44,2,"NECK CHEST",0.485743651851613,0.481493599387577,0.474339475526441,220.708189965014,1528.04194593628,829.523467932531,1542.04697877846,29.6966455139771,29.6916776921173,0.527006505540496,0.121711635567005
"72",45,2,"CHEST THIGH",0.484375664988331,0.480114306847739,0.471069927735392,221.931071835271,1528.69281158334,830.163204364749,1542.69784442552,29.7756423432685,29.7706613063748,0.528408409433446,0.122035403896095
"74",46,2,"CHEST ANKLE",0.484324989163064,0.480063212213998,0.467098094071,221.976372378458,1528.71688912639,830.186870617215,1542.72192196857,29.7785687087368,29.7735871823042,0.528460341684133,0.122047397598456
"71",47,2,"CHEST HIP",0.484163872159764,0.479900763665217,0.468152068185825,222.120399391885,1528.79342473449,830.262099046381,1542.79845757667,29.787872696039,29.7828896131831,0.528625453323878,0.122085529969714
"21",48,2,"AGE HIP",0.484095902168061,0.479832231938045,0.462109804312003,222.18115967607,1528.82570543379,830.293828501497,1542.83073827597,29.7917977438415,29.7868140043815,0.528695108521987,0.122101616769399
"22",49,2,"AGE THIGH",0.483201426923839,0.478930364336433,0.469348109536361,222.980756213809,1529.25011895728,830.710999421579,1543.25515179946,29.8434508043128,29.8384584240384,0.52961176083838,0.122313316722818
"76",50,2,"CHEST FOREARM",0.479433630895443,0.475131429497885,0.466652857631247,226.348894883575,1531.0298476693,832.46045684033,1545.03488051148,30.0610288729689,30.0560000950116,0.533472973297232,0.123205059953116
"73",51,2,"CHEST KNEE",0.478668533101921,0.474360008582102,0.466019356991195,227.032837285206,1531.38966988339,832.814178413456,1545.39470272557,30.1052108029335,30.1001746339745,0.534257040457535,0.123386139494776
"75",52,2,"CHEST BICEPS",0.478172157996721,0.473859531203305,0.465478899066953,227.476560929993,1531.62283064593,833.043389537374,1545.6278634881,30.1338748643382,30.1288339002939,0.534765722383526,0.123503619086668
"31",53,2,"WEIGHT CHEST",0.478120699876581,0.473807647809445,0.464399511313887,227.522560788534,1531.64698922248,833.067139036194,1545.65202206466,30.1368464048124,30.131804943672,0.534818456324826,0.12351579793869
"15",54,2,"AGE WEIGHT",0.458470309272455,0.453994857282972,0.440247235941419,245.08859673394,1540.70257145459,841.971461256258,1554.70760429677,31.2715930853016,31.2663617973553,0.554956046695996,0.128166554683979
"44",55,2,"HEIGHT HIP",0.444331510128002,0.439739208558813,0.414485886554013,257.727666307662,1547.01719648868,848.183047605116,1561.02222933086,32.0880631351084,32.0826952634607,0.569445394579568,0.131512855366549
"36",56,2,"WEIGHT ANKLE",0.388503963502029,0.38345027724998,0.350739697417183,307.633477878136,1570.47266307453,871.272998436621,1584.47769591671,35.3119238964502,35.3060167192452,0.626657095254118,0.144725841524144
"87",57,2,"HIP ANKLE",0.387584333721909,0.382523047223743,0.353918456480249,308.455560761856,1570.84084214827,871.635652879457,1584.84587499045,35.3650295502407,35.3591134892233,0.627599525772589,0.14494349492805
"33",58,2,"WEIGHT HIP",0.384706666582934,0.379621597711718,0.359167342214864,311.027988222485,1571.98937122214,872.766989619759,1585.99440406432,35.5312055463973,35.5252616865247,0.630548540030712,0.145624566878573
"39",59,2,"WEIGHT WRIST",0.384257748043649,0.379168969101861,0.361363837648866,311.429289110416,1572.1680582533,872.943007551571,1586.17309109547,35.5571291441784,35.5511809476605,0.631008588781715,0.145730814686401
"63",60,2,"NECK HIP",0.380403693466102,0.37528306283359,0.356526984059894,314.874536719415,1573.69678319851,874.448959759093,1587.70181604069,35.7796883658448,35.7737029383689,0.634958198431433,0.14664297316123
"88",61,2,"HIP BICEPS",0.380149971659643,0.375027244152698,0.35636582060849,315.101345766735,1573.7970890233,874.547775266055,1587.80212186548,35.7943399818583,35.7883521033776,0.635218210861192,0.146703022776862
"89",62,2,"HIP FOREARM",0.37900586436844,0.373873681429337,0.353755716235215,316.124095400956,1574.24888849002,874.992867950086,1588.2539213322,35.8604084879237,35.8544095571318,0.636390684448871,0.146973804401976
"90",63,2,"HIP WRIST",0.378956496805147,0.373823905869653,0.355211564846905,316.168226452029,1574.26836463572,875.012055198541,1588.2733974779,35.8632593054825,35.8572598977897,0.636441276001337,0.146985488471398
"86",64,2,"HIP KNEE",0.377990550955184,0.372849976996136,0.353301129127158,317.031712571139,1574.64913165044,875.387177771468,1588.65416449261,35.9190395629267,35.9130308239988,0.63743117092196,0.147214103732427
"85",65,2,"HIP THIGH",0.377806718900303,0.372664625668074,0.353870208876139,317.196045207015,1574.72152958476,875.458503267878,1588.72656242694,35.9296552711967,35.9236447564134,0.637619560796384,0.147257612189153
"34",66,2,"WEIGHT THIGH",0.37166995081448,0.366477140490632,0.352553919892089,322.681874519821,1577.12615525474,877.827650304645,1591.13118809692,36.2840338357051,36.2779640384828,0.643908480157062,0.148710031947334
"30",67,2,"WEIGHT NECK",0.368825267678346,0.363608947576514,0.347979829158185,325.224816654118,1578.23285776777,878.918116165987,1592.23789060995,36.4483051120783,36.4422078346331,0.64682369262715,0.149383297408063
"38",68,2,"WEIGHT FOREARM",0.368164937566658,0.362943160191176,0.341864485596662,325.815104283072,1578.48904088333,879.170549014602,1592.49407372551,36.4864370463162,36.4803333899465,0.647500394559788,0.149539581055697
"35",69,2,"WEIGHT KNEE",0.367698033645211,0.362472397559634,0.346316941217071,326.232482809149,1578.67002041854,879.348881055539,1592.67505326072,36.5133992419103,36.507291075153,0.647978874611519,0.149650085554351
"37",70,2,"WEIGHT BICEPS",0.367678979154179,0.36245318559347,0.347078258866645,326.249516153734,1578.67740340992,879.356156076194,1592.6824362521,36.5144995773124,36.5083912264848,0.647998401527949,0.149654595276549
"46",71,2,"HEIGHT KNEE",0.358890949768283,0.353592527865542,0.342831463355581,334.105382390283,1582.05898113325,882.68855046298,1596.06401397543,37.0219799309901,37.0157866859951,0.657004315939941,0.151734502377005
"23",72,2,"AGE KNEE",0.354979519132169,0.349648771356402,0.34134292113918,337.601920069158,1583.54919411286,884.157259369964,1597.55422695504,37.2478524349882,37.2416214047706,0.661012724195132,0.152660240332097
"45",73,2,"HEIGHT THIGH",0.3536402206667,0.348298404308574,0.336188768840522,338.799156575038,1584.05737632967,884.658132156597,1598.06240917185,37.3251926018323,37.3189486337167,0.662385228407679,0.152977218833834
"25",74,2,"AGE BICEPS",0.333541244626428,0.328033321028299,0.317609723763278,356.766195638127,1591.55975961393,892.054001134831,1605.5647924561,38.4858436444708,38.4794055161219,0.682982526167958,0.157734144549757
"64",75,2,"NECK THIGH",0.330216093230635,0.324680689042459,0.312308035114633,359.738641841316,1592.77909468921,893.256270330608,1606.78412753139,38.6778604132218,38.671390163228,0.686390119333894,0.158521124849265
"91",76,2,"THIGH KNEE",0.327367040626822,0.321808090549358,0.310561782961497,362.285489965466,1593.81903832157,894.281712730658,1607.82407116375,38.842384012261,38.8358862398343,0.68930980960557,0.159195424453878
"93",77,2,"THIGH BICEPS",0.321109615220827,0.315498950883809,0.303939473827294,367.87917824484,1596.08770824214,896.518919325708,1610.09274108432,39.2037301478626,39.1971719274223,0.695722377790227,0.160676400786683
"94",78,2,"THIGH FOREARM",0.315352064372203,0.309693816970321,0.300647803158325,373.026014620866,1598.15674923696,898.559469936804,1612.16178207914,39.5362101399831,39.52959630042,0.701622677833444,0.162039069294654
"95",79,2,"THIGH WRIST",0.314796314146957,0.309133473768007,0.297505701837318,373.522815352719,1598.35554275667,898.755536332094,1612.36057559885,39.5683029230724,39.5616837148481,0.702192206989895,0.162170601494743
"92",80,2,"THIGH ANKLE",0.313615743260241,0.307943146097102,0.288691849155096,374.578160818871,1598.77730198872,899.171515640921,1612.7823348309,39.6364770841755,39.6298464713941,0.703402048229175,0.162450013142343
"97",81,2,"KNEE BICEPS",0.30534842792501,0.299607505841745,0.288163079808886,381.968546143842,1601.71063132101,902.064868061472,1615.71566416319,40.1138878808464,40.1071774041024,0.711874338324784,0.164406680230308
"65",82,2,"NECK KNEE",0.3046815416302,0.298935108089954,0.287725135835936,382.564694528987,1601.94572582116,902.296775360216,1615.95075866334,40.1523984135144,40.1456814945118,0.712557758990538,0.164564515562766
"18",83,2,"AGE NECK",0.290060061053239,0.284192788830538,0.273357578003414,395.635246588957,1607.04427855595,907.326815596911,1621.04931139813,40.9967417592931,40.9898835937875,0.727541755614863,0.168025054886862
"98",84,2,"KNEE FOREARM",0.281819831474531,0.275884458180933,0.266160217032568,403.001419195601,1609.8716018897,910.116645294395,1623.87663473188,41.4725884408824,41.465650673068,0.735986288406265,0.169975311452645
"96",85,2,"KNEE ANKLE",0.280327016990572,0.274379306387188,0.255619042510345,404.335887981151,1610.38033211656,910.618666704689,1624.38536495874,41.558793662671,41.5518414739623,0.737516114819579,0.170328623362347
"99",86,2,"KNEE WRIST",0.274198322701261,0.26819996173185,0.256851975645585,409.814499900542,1612.4579044737,912.668959714207,1626.46293731588,41.9127059914706,41.9056945983173,0.743796760206972,0.171779132254513
"67",87,2,"NECK BICEPS",0.272037371013003,0.266021150938731,0.25212523488161,411.746235294353,1613.18626676911,913.387803235999,1627.19129961129,42.0374939819156,42.0304617135255,0.746011289209815,0.172290575555711
"48",88,2,"HEIGHT BICEPS",0.264876745612878,0.25880134681629,0.245467450517763,418.147319410401,1615.58444072538,915.7548002016,1629.58947356756,42.4509970041564,42.4438955626555,0.753349450776885,0.173985316772363
"41",89,2,"HEIGHT NECK",0.261525141745775,0.255422043743674,0.241842343398993,421.143412220481,1616.69891604445,916.854872402766,1630.70394888663,42.6445413178105,42.6374074991284,0.756784152260528,0.174778557711258
"104",90,2,"BICEPS WRIST",0.240238438171259,0.23395941699912,0.220712435295061,440.172194277906,1623.66122622376,923.728420586962,1637.66625906594,43.873779794865,43.8664403422579,0.778598625345156,0.179816588874535
"68",91,2,"NECK FOREARM",0.240189572621919,0.233910147602266,0.222921254576222,440.215876564608,1623.67698337074,923.743979210863,1637.68201621292,43.876601622737,43.8692616980787,0.778648702437041,0.17982815412979
"103",92,2,"BICEPS FOREARM",0.238508127169206,0.232214805906142,0.220019538283119,441.718967869898,1624.21856449319,924.278743443959,1638.22359733537,43.973699674594,43.9663435068275,0.780371836619987,0.180226110279292
"100",93,2,"ANKLE BICEPS",0.237289566293464,0.23098617427936,0.216675902915238,442.808273654001,1624.61030708127,924.665562968749,1638.61533992345,44.0440676350371,44.0366996957225,0.781620609748847,0.180514513208607
"26",94,2,"AGE FOREARM",0.23610479243464,0.229791608901042,0.214725039435238,443.867376274938,1624.9905882041,925.041071327094,1638.99562104628,44.1124845042239,44.1051051197506,0.782834758166154,0.180794919594748
"66",95,2,"NECK ANKLE",0.234528975570485,0.228202768757018,0.211803599732607,445.276043218857,1625.49547089376,925.539626946801,1639.50050373594,44.2034828457675,44.1960882385799,0.784449644869916,0.181167876095102
"69",96,2,"NECK WRIST",0.233383124992905,0.227047448339954,0.213546115250921,446.300351225722,1625.86194261377,925.901512926833,1639.86697545594,44.2696520209986,44.2622463446593,0.785623904965948,0.181439070312568
"27",97,2,"AGE WRIST",0.176184058683601,0.169375662474374,0.15759416843035,497.432202753497,1643.49213459545,943.317745326239,1657.49716743763,47.5727136205955,47.5647553895372,0.844241129944078,0.194976660929538
"24",98,2,"AGE ANKLE",0.168804370387925,0.16193498501923,0.137408440347971,504.029113343179,1645.67705661909,945.477043408534,1659.68208946126,47.9988668185277,47.9908372981659,0.85180378571816,0.196723248863115
"105",99,2,"FOREARM WRIST",0.164080974504393,0.157172552806083,0.140742722457356,508.251489556763,1647.0653655569,946.849171163835,1661.07039839908,48.2716276967949,48.2635525474595,0.856644290590539,0.197841158715828
"50",100,2,"HEIGHT WRIST",0.150511641431161,0.143491076484311,0.12967681712719,520.381497418773,1651.01047517009,950.748722239069,1665.01550801227,49.0552129176439,49.0470066857663,0.870550053409389,0.201052681000079
"101",101,2,"ANKLE FOREARM",0.145019250901521,0.137953294297402,0.117078800438405,525.291299539938,1652.58943055416,952.309617952574,1666.59446339634,49.3723807565443,49.364121467047,0.876178618910838,0.202352592682146
"49",102,2,"HEIGHT FOREARM",0.144992234112098,0.137926054228727,0.118156026665699,525.315450606636,1652.59717225927,952.31727135435,1666.60220510145,49.3739408889983,49.3656813385133,0.876206305538015,0.202358986881538
"102",103,2,"ANKLE WRIST",0.132066823455542,0.124893821996497,0.108592370971656,536.869838138991,1656.27319497346,955.951632644646,1670.27822781564,50.1203416670779,50.1119572544734,0.889452180921593,0.205418108809831
"16",104,2,"AGE HEIGHT",0.0911781237087179,0.0836671991112693,0.0678053171906459,573.421395000301,1667.55162129559,967.105530312261,1681.55665413777,52.481532202267,52.4727527964317,0.931354650083628,0.215095442964894
"47",105,2,"HEIGHT ANKLE",0.0782939122533815,0.0706765065695253,0.0405039401960263,584.938953409809,1671.00055405976,970.517357481245,1685.00558690194,53.2255538593528,53.2166499893907,0.944558304798187,0.218144814071087
"228",106,3,"WEIGHT ABDOMEN WRIST",0.715436059214891,0.711893769495575,0.702030089992213,17.3796972436927,1385.05979124599,689.482208191399,1402.56608229871,16.5695885463852,16.564599209274,0.294010046703287,0.0679104217917021
"223",107,3,"WEIGHT ABDOMEN THIGH",0.714333571931322,0.710777558303911,0.702641933304305,18.3652415843978,1386.00716176777,690.39926647434,1403.51345282049,16.6337841736174,16.6287755062962,0.295149131075108,0.0681735274270846
"227",108,3,"WEIGHT ABDOMEN FOREARM",0.713761998511567,0.710198869862334,0.702299224428867,18.8761871141388,1386.49687832608,690.873338284711,1404.00316937881,16.6670657495024,16.6620470606287,0.295739677886389,0.0683099318918012
"226",109,3,"WEIGHT ABDOMEN BICEPS",0.712476916957151,0.708897791442095,0.700359362166986,20.0249576008137,1387.59435780245,691.935817427593,1405.10064885517,16.741893475554,16.7368522549953,0.297067417749665,0.0686166131605395
"206",110,3,"WEIGHT NECK ABDOMEN",0.712333748639541,0.708752840946257,0.700167750322696,20.1529397801021,1387.71632195039,692.053897109067,1405.22261300312,16.7502298800511,16.7451861492833,0.297215338542549,0.0686507798958233
"224",111,3,"WEIGHT ABDOMEN KNEE",0.709195676993107,0.705575706167295,0.697003808641362,22.9581501421263,1390.37448687461,694.627658893117,1407.88077792733,16.932953509289,16.9278547578559,0.300457578542391,0.0693996722837131
"197",112,3,"WEIGHT ADIPOSITY ABDOMEN",0.708486344906441,0.704857544220629,0.694130429464183,23.5922420124932,1390.97136505363,695.205652649427,1408.47765610635,16.9742564965416,16.9691453081958,0.301190456922391,0.0695689524850731
"110",113,3,"AGE WEIGHT ABDOMEN",0.70840710297402,0.704777315874112,0.696516341922471,23.6630786010031,1391.03795416497,695.270136519679,1408.5442452177,16.9788705956162,16.9737580179,0.301272329292402,0.0695878633598643
"225",114,3,"WEIGHT ABDOMEN ANKLE",0.708389567643765,0.704759562261737,0.693016740698726,23.6787539251114,1391.05268712584,695.284403734187,1408.55897817856,16.9798916427895,16.9747787576215,0.301290446708309,0.0695920481194322
"214",115,3,"WEIGHT CHEST ABDOMEN",0.708208557509498,0.704576298889285,0.694517154486485,23.8405639669103,1391.20471777994,695.431629202291,1408.71100883266,16.9904315005074,16.9853154416394,0.301477465477738,0.069635245702839
"187",116,3,"WEIGHT HEIGHT ABDOMEN",0.708200548304846,0.704568189984989,0.693328650280545,23.8477236198483,1391.21144254264,695.438141454959,1408.71773359537,16.9908978604591,16.9857816611635,0.301485740548106,0.0696371570780634
"222",117,3,"WEIGHT ABDOMEN HIP",0.70816505081069,0.704532250613312,0.695100117575806,23.8794558266465,1391.24124505622,695.467002213925,1408.74753610894,16.9929648084742,16.9878479867915,0.301522416382317,0.0696456284599048
"419",118,3,"ABDOMEN HIP WRIST",0.706758727772688,0.703108421479402,0.691998091869954,25.1366074799681,1392.41903965888,696.607628673383,1409.92533071161,17.0748521833774,17.0697107042496,0.302975422342742,0.0699812436837543
"252",119,3,"HEIGHT ADIPOSITY ABDOMEN",0.703504424895914,0.699813608608311,0.68813174351371,28.0457202025746,1395.12299923485,699.226628385382,1412.62929028757,17.2643437244514,17.2591451867446,0.306337751871027,0.0707578743432466
"358",120,3,"NECK ABDOMEN HIP",0.703243179417289,0.69954911111128,0.690523470859454,28.2792548717097,1395.33877635388,699.435647963818,1412.84506740661,17.2795555256321,17.2743524074371,0.306607669398735,0.0708202198765411
"162",121,3,"AGE ABDOMEN WRIST",0.702673720852714,0.698972563850881,0.688797970000066,28.7883098730201,1395.80846617039,699.890639823109,1413.31475722311,17.3127139577342,17.307500855067,0.307196031152175,0.0709561196367371
"261",122,3,"HEIGHT NECK ABDOMEN",0.699984893971308,0.696250266095433,0.684856117455415,31.1919277247606,1398.01412963725,702.027491558023,1415.52042068997,17.4692789637375,17.464018717136,0.309974113697694,0.0715978009655005
"283",123,3,"HEIGHT ABDOMEN WRIST",0.699937897406552,0.696202684511198,0.684577115676822,31.2339392736628,1398.052505227,702.064672985246,1415.55879627972,17.4720154796114,17.4667544090063,0.310022670314392,0.0716090165697212
"364",124,3,"NECK ABDOMEN WRIST",0.696277890427905,0.692497117279705,0.681988308484953,34.5057222851341,1401.02281374152,704.942871927122,1418.52910479424,17.6851303582772,17.6798051157725,0.313804171300629,0.072482467425774
"277",125,3,"HEIGHT ABDOMEN HIP",0.693037848188638,0.689216742564431,0.67518213129644,37.4020870234336,1403.62257878329,707.462538235227,1421.12886983602,17.8737915309804,17.8684094799322,0.317151766809249,0.073255694822346
"140",126,3,"AGE NECK ABDOMEN",0.691687808282368,0.687849897182149,0.678518439816223,38.6089256048659,1404.6977424443,708.504718705763,1422.20403349703,17.9524016518073,17.9469959301416,0.318546621318217,0.0735778782276555
"424",127,3,"ABDOMEN THIGH WRIST",0.691375129471146,0.687533326103567,0.676400650642943,38.8884379742606,1404.9460864651,708.745456077424,1422.45237751783,17.9706083129704,17.9651971090219,0.318869679509065,0.0736524981879246
"428",128,3,"ABDOMEN KNEE WRIST",0.690494136487922,0.686641366402709,0.675912046002129,39.6759823403115,1405.64446114591,709.422463852685,1423.15075219863,18.0219067705474,18.0164801199088,0.319779917072645,0.0738627448021698
"360",129,3,"NECK ABDOMEN KNEE",0.690320948706742,0.686466022757034,0.67633732951972,39.8307997610331,1405.78151554268,709.55532919466,1423.28780659541,18.0319911483061,18.0265614611191,0.319958853825814,0.0739040756019774
"392",130,3,"CHEST ABDOMEN WRIST",0.690246373039611,0.686390518762096,0.675002263022182,39.8974650439714,1405.84050835716,709.612519318742,1423.34679940989,18.0363335400952,18.0309025453526,0.320035905033763,0.0739218728850635
"328",131,3,"ADIPOSITY ABDOMEN WRIST",0.689055090089339,0.68518440656348,0.67059071777507,40.9623863245304,1406.78094776163,710.524255078991,1424.28723881435,18.1056995612217,18.1002476793905,0.321266732646284,0.074206169368318
